,dialogueID,date,from,to,text
6357465,12317.tsv,2010-11-21T13:04:00.000Z,krunal,,after spending HOURS configuring ubuntu to get everything working just right... is there a way you can 'save' your hardware profiles???
6357466,12317.tsv,2010-11-21T13:05:00.000Z,SpaceGhostC2C,krunal,Hadware progiles?
6701657,1446.tsv,2012-06-01T07:46:00.000Z,Dr_Willis,,i dont find the emacs learning curve steap. it just that people  are not used  having to 'learn' how to use a program. :)
6701658,1446.tsv,2012-06-01T07:47:00.000Z,Dr_Willis,,i do rarely use emacs these days. i tend to just do quick edits rarely much more
6701659,1446.tsv,2012-06-01T07:47:00.000Z,techquila,Dr_Willis,yea i had no trouble either and most nix
6701660,1446.tsv,2012-06-01T07:48:00.000Z,Dr_Willis,,i did use some micfro emacs on  my amiga years ago. ;)
6701661,1446.tsv,2012-06-01T07:48:00.000Z,techquila,Dr_Willis,'s don't i'd imagine but i'd never recommend anyone from windoze world try
6701662,1446.tsv,2012-06-01T07:48:00.000Z,Dr_Willis,,i still miss some of the  features the cygnusEd editor had on my amiga
6701663,1446.tsv,2012-06-01T07:49:00.000Z,techquila,Dr_Willis,you any good with the elisp
6701664,1446.tsv,2012-06-01T07:49:00.000Z,Dr_Willis,,never had ti lisp. ;)
6701665,1446.tsv,2012-06-01T07:49:00.000Z,techquila,Dr_Willis,bring those features to life again on emacs with elisp
6701666,1446.tsv,2012-06-01T07:50:00.000Z,Dr_Willis,techquila, a main feature of the editor and the amiga os was how most apps had a 'rexx port' for scripting and inter-app communication. a bit hard to recreate.
6844702,91755.tsv,2007-06-18T14:26:00.000Z,Cotton-Swab,,something I downloaded
6844703,91755.tsv,2007-06-18T14:26:00.000Z,Cotton-Swab,,installed it there
6844704,91755.tsv,2007-06-18T14:26:00.000Z,Cotton-Swab,,c
6844705,91755.tsv,2007-06-18T14:26:00.000Z,Cotton-Swab,,wpgmb
6844706,91755.tsv,2007-06-18T14:27:00.000Z,Cotton-Swab,,what is the terminal commond
6844707,91755.tsv,2007-06-18T14:28:00.000Z,Cotton-Swab,,I want to move the file
6844708,91755.tsv,2007-06-18T14:28:00.000Z,Cotton-Swab,,ok
6844709,91755.tsv,2007-06-18T14:28:00.000Z,Cotton-Swab,,bye
6844710,91755.tsv,2007-06-18T14:28:00.000Z,Cotton-Swab,,thanks
6844711,91755.tsv,2007-06-18T14:30:00.000Z,Cotton-Swab,,how do I use the cp command
6844712,91755.tsv,2007-06-18T14:30:00.000Z,predaeus,Cotton-Swab,read 'man cp'
7006193,12077.tsv,2010-03-10T08:29:00.000Z,major_redhat,,hey how can i tell if my hardware supports SATA 1.5 or SATA 3.0?
7006194,12077.tsv,2010-03-10T08:31:00.000Z,Souljah_,major_redhat,you go to the manufacturer homepage of yourr mainboard and look it up?
7006195,12077.tsv,2010-03-10T08:31:00.000Z,major_redhat,Souljah_,i was hoping that an lspci output would help
7006196,12077.tsv,2010-03-10T08:31:00.000Z,Souljah_,,umm...
7006197,12077.tsv,2010-03-10T08:31:00.000Z,major_redhat,Souljah_,but that works too i guess
7006198,12077.tsv,2010-03-10T08:32:00.000Z,Souljah_,,"that would be exacter, but not sure bout lspci for that..."
7006199,12077.tsv,2010-03-10T08:33:00.000Z,Souljah_,,but lspci shows u only whats ON the mainbord
7006200,12077.tsv,2010-03-10T08:33:00.000Z,Souljah_,,"like lsusb, just whats on usb"
7006201,12077.tsv,2010-03-10T08:33:00.000Z,Souljah_,,so i would suggest lshw
7006202,12077.tsv,2010-03-10T08:33:00.000Z,major_redhat,,lshw would report what back to me?
7006203,12077.tsv,2010-03-10T08:34:00.000Z,Souljah_,major_redhat,sudo lshw | grep -i sata
7229680,70479.tsv,2006-05-18T15:34:00.000Z,_harm,,mwafrica which p2p?
7229681,70479.tsv,2006-05-18T15:34:00.000Z,_harm,,almtybob i dont know.. why now? its sharp!
7229682,70479.tsv,2006-05-18T05:00:00.000Z,_harm,,what is something that quitely runs in the background?
7229683,70479.tsv,2006-05-18T05:00:00.000Z,_harm,,what is that called
7229684,70479.tsv,2006-05-18T05:00:00.000Z,_harm,,?
7229685,70479.tsv,2006-05-18T05:00:00.000Z,_harm,,no
7229686,70479.tsv,2006-05-18T05:00:00.000Z,_harm,,windows word for it :P
7229687,70479.tsv,2006-05-18T05:00:00.000Z,_harm,,i need it for an annual report
7229688,70479.tsv,2006-05-18T05:00:00.000Z,_harm,,iam not going to say the production department was a deamon
7229689,70479.tsv,2006-05-18T05:00:00.000Z,_harm,,passive
7229690,70479.tsv,2006-05-18T05:01:00.000Z,aLPHa_LeaK,_harm,job maybe?
7244332,12317.tsv,2010-02-22T11:42:00.000Z,Quoexl,,"rsync running on the linux box windows using a share, smbmounting it"
7244333,12317.tsv,2010-02-22T11:42:00.000Z,Quoexl,,no I got the drive smbmounted
7244334,12317.tsv,2010-02-22T11:43:00.000Z,Quoexl,,to /home/quoexl/windows
7244335,12317.tsv,2010-02-22T11:43:00.000Z,Quoexl,,no I want it to do rsync -r /home/quoexl/windows /backup/windows in a cron
7244336,12317.tsv,2010-02-22T11:44:00.000Z,Quoexl,,here is the script I have so far
7244337,12317.tsv,2010-02-22T11:44:00.000Z,Quoexl,,will the smbmount work in there too?
7244338,12317.tsv,2010-02-22T11:45:00.000Z,Quoexl,,"woot, thanks"
7244339,12317.tsv,2010-02-22T11:45:00.000Z,Quoexl,,you could write an init.d script that smbmounts those
7244340,12317.tsv,2010-02-22T11:46:00.000Z,Quoexl,,sheist occurs?
7244341,12317.tsv,2010-02-22T11:47:00.000Z,Quoexl,,what is grub doing to you jack?
7244342,12317.tsv,2010-02-22T11:48:00.000Z,the_jackdaw,Quoexl,"it is not starting, im trying to dualboot with win7.. and when i installed ubuntu and restarted,, grub did not start, just went into windows"
7289938,92538.tsv,2005-09-28T12:17:00.000Z,GrannyTux,,rustina@d207-81-90-45:~$ sudo apt-get install transcode
7289939,92538.tsv,2005-09-28T12:17:00.000Z,GrannyTux,,Reading package lists... Done
7289940,92538.tsv,2005-09-28T12:17:00.000Z,GrannyTux,,Building dependency tree... Done
7289941,92538.tsv,2005-09-28T12:17:00.000Z,GrannyTux,,"Package transcode is not available, but is referred to by another package."
7289942,92538.tsv,2005-09-28T12:17:00.000Z,GrannyTux,,"This may mean that the package is missing, has been obsoleted, or"
7289943,92538.tsv,2005-09-28T12:17:00.000Z,GrannyTux,,is only available from another source
7289944,92538.tsv,2005-09-28T12:17:00.000Z,GrannyTux,,However the following packages replace it:
7289945,92538.tsv,2005-09-28T12:17:00.000Z,GrannyTux,,  transcode-doc
7289946,92538.tsv,2005-09-28T12:17:00.000Z,GrannyTux,,E: Package transcode has no installation candidate
7289947,92538.tsv,2005-09-28T12:17:00.000Z,GrannyTux,,rustina@d207-81-90-45:~$
7289948,92538.tsv,2005-09-28T12:17:00.000Z,esac,GrannyTux,stop
7347127,95839.tsv,2005-03-31T10:15:00.000Z,Taraxacum,,hey
7347128,95839.tsv,2005-03-31T10:16:00.000Z,Taraxacum,,i just installed ubuntu but what are the root pass?
7347129,95839.tsv,2005-03-31T10:17:00.000Z,Taraxacum,,and when i can't access the net while i am in there i can read it on a doc from the cd?
7347130,95839.tsv,2005-03-31T10:18:00.000Z,Taraxacum,,nope
7347131,95839.tsv,2005-03-31T10:18:00.000Z,Taraxacum,,i just need to do dhclient before i can use the net with i do as root you know
7347132,95839.tsv,2005-03-31T10:18:00.000Z,Taraxacum,,"not really....but i still didn't get an answer to my question, can i read about that sudo in a document on the cd?"
7347133,95839.tsv,2005-03-31T10:20:00.000Z,Taraxacum,,that's it? then i just change pass as usual?
7347134,95839.tsv,2005-03-31T10:20:00.000Z,Taraxacum,,"i know, i read there!!!"
7347135,95839.tsv,2005-03-31T10:21:00.000Z,Taraxacum,,so can someone answer my question now?
7347136,95839.tsv,2005-03-31T10:22:00.000Z,Taraxacum,,will the damn root account always be locked?
7347137,95839.tsv,2005-03-31T10:22:00.000Z,thoreauputic,Taraxacum,use sudo with your user password
7600798,89269.tsv,2005-03-21T12:19:00.000Z,quarupt,,yes i have restarted X
7600799,89269.tsv,2005-03-21T12:20:00.000Z,quarupt,,you mean restart gdm?
7600800,89269.tsv,2005-03-21T12:20:00.000Z,quarupt,,i have restarted my X session twice allready
7600801,89269.tsv,2005-03-21T12:20:00.000Z,quarupt,,Yea
7600802,89269.tsv,2005-03-21T12:20:00.000Z,quarupt,,i just changed to fglrx
7600803,89269.tsv,2005-03-21T12:21:00.000Z,quarupt,,so im going back to KDE now
7600804,89269.tsv,2005-03-21T12:21:00.000Z,quarupt,,unless i can fix it in like 5 minutes
7600805,89269.tsv,2005-03-21T12:22:00.000Z,quarupt,,neow i know
7600806,89269.tsv,2005-03-21T12:23:00.000Z,quarupt,,once i minimize something ITS GONE FOREVER
7600807,89269.tsv,2005-03-21T12:24:00.000Z,quarupt,,whats another way to restore a window without the bar?
7600808,89269.tsv,2005-03-21T12:24:00.000Z,firdel,quarupt,slap ypur monitor
7781748,1446.tsv,2012-05-04T23:21:00.000Z,websly,,no
7781749,1446.tsv,2012-05-04T23:21:00.000Z,websly,,not via wine
7781750,1446.tsv,2012-05-04T23:21:00.000Z,websly,,even quake live(which is just a plugin)
7781751,1446.tsv,2012-05-04T23:22:00.000Z,websly,,ill get the shell output
7781752,1446.tsv,2012-05-04T23:22:00.000Z,websly,,X Error of failed request:  BadRequest (invalid request code or no such operation)
7781753,1446.tsv,2012-05-04T23:22:00.000Z,websly,,got this with all games
7781754,1446.tsv,2012-05-04T23:22:00.000Z,websly,,its one of the last lines of output
7781755,1446.tsv,2012-05-04T23:23:00.000Z,websly,,could it be that I need to reinstall video drivers after upgrading to 12.04?
7781756,1446.tsv,2012-05-04T23:23:00.000Z,websly,,proprietary?
7781757,1446.tsv,2012-05-04T23:24:00.000Z,websly,,what does that mean?
7781758,1446.tsv,2012-05-04T23:24:00.000Z,MirkoKa,websly,"official nvidia/ati/.. drivers, not the open-source ones"
7994696,1446.tsv,2007-02-07T11:15:00.000Z,eugene,,can someone help me with beryl
7994697,1446.tsv,2007-02-07T11:16:00.000Z,Megaqwerty,eugene,what is your problem?
7994698,1446.tsv,2007-02-07T11:16:00.000Z,eugene,,i donwload theme but when i try to apply it nothing happens
7994699,1446.tsv,2007-02-07T11:16:00.000Z,eugene,,Mega
7994700,1446.tsv,2007-02-07T11:18:00.000Z,eugene,,how do you apply theme when using beryl
7994701,1446.tsv,2007-02-07T11:18:00.000Z,Megaqwerty,,"sorry eugene, you need to say my name in the chat when talking to me"
7994702,1446.tsv,2007-02-07T11:19:00.000Z,Megaqwerty,eugene,"I have like 13 windows open, so I'm sorry about that. You need to import the themes using emerald"
7994703,1446.tsv,2007-02-07T11:19:00.000Z,eugene,,"Mega, when i click fetch theme in emearld nothing happens"
7994704,1446.tsv,2007-02-07T11:21:00.000Z,Megaqwerty,eugene,are you trying to get one specific theme you have already downloaded?
7994705,1446.tsv,2007-02-07T11:21:00.000Z,eugene,Megaqwerty,When i click fetch theme in emerarld nothing happens
7994706,1446.tsv,2007-02-07T11:22:00.000Z,Megaqwerty,,hm....
7994707,1446.tsv,2007-02-07T11:22:00.000Z,Megaqwerty,,lemme check mine
7994708,1446.tsv,2007-02-07T11:23:00.000Z,Megaqwerty,eugene,you need to install the subversion packages from synaptic
7994709,1446.tsv,2007-02-07T11:25:00.000Z,eugene,Megaqwerty,how owuld i install that by going into Synaptic package manager
7994710,1446.tsv,2007-02-07T11:26:00.000Z,Megaqwerty,eugene,System>Administration>Synaptic Package Manager
7994711,1446.tsv,2007-02-07T11:27:00.000Z,Megaqwerty,,then you need to install the subversion packages
7994712,1446.tsv,2007-02-07T11:27:00.000Z,eugene,,The name is subversion
7994713,1446.tsv,2007-02-07T11:27:00.000Z,Megaqwerty,eugene,I'll get you the names of them...hold on
7994714,1446.tsv,2007-02-07T11:30:00.000Z,Megaqwerty,eugene,"yeah, it is called subversion"
7994715,1446.tsv,2007-02-07T11:30:00.000Z,Megaqwerty,,"install it, and you should be good to go"
7994716,1446.tsv,2007-02-07T11:31:00.000Z,eugene,Megaqwerty,i dont see it in synaptic package manager
7994717,1446.tsv,2007-02-07T11:32:00.000Z,Megaqwerty,eugene,open up a terminal
7994718,1446.tsv,2007-02-07T11:32:00.000Z,Megaqwerty,eugene,and type this: 'sudo apt-get install subversion' (after you close synaptic)
7994719,1446.tsv,2007-02-07T11:34:00.000Z,eugene,,megaqwerty ok now where do i go
7994720,1446.tsv,2007-02-07T11:35:00.000Z,Megaqwerty,eugene,did you get subversion installed from the terminal?
7994721,1446.tsv,2007-02-07T11:35:00.000Z,eugene,,No
7994722,1446.tsv,2007-02-07T11:36:00.000Z,eugene,,megaqwerty correction yes i did
7994723,1446.tsv,2007-02-07T11:38:00.000Z,Megaqwerty,eugene,then try restarting emerald and trying to update again
7994724,1446.tsv,2007-02-07T11:40:00.000Z,eugene,Megaqwerty,After i clcik fetch theme. Should the theme change right away
7994725,1446.tsv,2007-02-07T11:41:00.000Z,Megaqwerty,eugene,"it might, but I doubt it"
7994726,1446.tsv,2007-02-07T11:41:00.000Z,Megaqwerty,eugene,I think you will need to select it for it to change
7994727,1446.tsv,2007-02-07T11:41:00.000Z,eugene,Megaqwerty,How would i select it
7994728,1446.tsv,2007-02-07T11:42:00.000Z,Megaqwerty,eugene,just click it
7994729,1446.tsv,2007-02-07T11:42:00.000Z,Megaqwerty,,"in the window, it will show all of the themes you can choose from"
7994730,1446.tsv,2007-02-07T11:42:00.000Z,Megaqwerty,,"simply select it, and it should change"
7994731,1446.tsv,2007-02-07T11:42:00.000Z,eugene,Megaqwerty,when i click it nothing happens
7994732,1446.tsv,2007-02-07T11:44:00.000Z,Megaqwerty,eugene,"I am terribly busy now, but I think that if you joined #beryl, you could get more help, I'm sorry, but I really do have to leave"
7994733,1446.tsv,2007-02-07T11:44:00.000Z,eugene,Megaqwerty,thank for your help
8127908,1446.tsv,2007-12-10T02:04:00.000Z,KDuB,,they'll get ya going
8127909,1446.tsv,2007-12-10T02:05:00.000Z,KDuB,,Can someone give me the command to unmound my ntfs drive?
8127910,1446.tsv,2007-12-10T02:07:00.000Z,KDuB,,Can someone give me the command to unmound my ntfs drive?
8127911,1446.tsv,2007-12-10T02:07:00.000Z,KDuB,,Can someone give me the command to unmount my ntfs drive?
8127912,1446.tsv,2007-12-10T02:09:00.000Z,Slart,KDuB,sudo umount /mountpoint should work
8127913,1446.tsv,2007-12-10T02:12:00.000Z,KDuB,Slart,i was trying to unmount it so i could rename it however that wasnt the case because i still cant rename it even though it was not mounted.
8127914,1446.tsv,2007-12-10T02:13:00.000Z,Slart,KDuB,rename 'it'? what is the 'it' ? the mountpoint? or you want to rename the drive?
8127915,1446.tsv,2007-12-10T02:14:00.000Z,Slart,KDuB,hmm.. you are sure you want to rename the drive?? don't think you can do that
8127916,1446.tsv,2007-12-10T02:14:00.000Z,Slart,KDuB,I think you really want to rename the mountpoint...
8127917,1446.tsv,2007-12-10T02:15:00.000Z,Slart,KDuB,the mount-point is what you use the use the drive.. the mount point is what shows up in nautilus
8127918,1446.tsv,2007-12-10T02:16:00.000Z,Slart,KDuB,and the mountpoint is just a folder.. just like every other folder.. change the name of the folder.. and change the mountpoint accordingly in /etc/fstab or when you mount it
8127919,1446.tsv,2007-12-10T02:16:00.000Z,KDuB,Slart,how can i mount it back?
8127920,1446.tsv,2007-12-10T02:17:00.000Z,Slart,KDuB,you didn't mount it manually I guess.. then open the file /etc/fstab... (gksu gedit /etc/fstab) and find the line for your drive.. change the mountpoint to whatever you want then just run 'mount -a' or perhaps 'sudo mount -a'
8127921,1446.tsv,2007-12-10T02:19:00.000Z,Slart,KDuB,now rename the folder too and you should be set.. no you don't have to reboot
8127922,1446.tsv,2007-12-10T02:19:00.000Z,KDuB,Slart,where do i go to access the boot menu?
8127923,1446.tsv,2007-12-10T02:20:00.000Z,Slart,KDuB,just run that command.. 'mount -a' or 'sudo mount -a'
8127924,1446.tsv,2007-12-10T02:24:00.000Z,KDuB,Slart,"thank you for helping with mount.. i made a dummy,txt lol"
8127925,1446.tsv,2007-12-10T02:24:00.000Z,Slart,KDuB,you're welcome
8127926,1446.tsv,2007-12-10T02:25:00.000Z,Slart,KDuB,check out /boot/grub/menu.lst
8127927,1446.tsv,2007-12-10T02:26:00.000Z,KDuB,Slart,thank you yet again!! you the mann!!
8127928,1446.tsv,2007-12-10T02:29:00.000Z,KDuB,Slart,if you could help me with one more thing?
8127929,1446.tsv,2007-12-10T02:29:00.000Z,Slart,KDuB,sure
8127930,1446.tsv,2007-12-10T02:30:00.000Z,Slart,KDuB,"if you want stuff to start at boot.. look into /etc/init.d .. if you want stuff to start when you log into gnome/KDE check out 'system, administraton, session'.. might be in 'system, preferences, session' too.. can't remember"
8127931,1446.tsv,2007-12-10T02:31:00.000Z,Slart,KDuB,but I think firestarter has some settings of it's own.. isn't autostart one of them?
8127932,1446.tsv,2007-12-10T02:31:00.000Z,KDuB,Slart,thanks man!
8127933,1446.tsv,2007-12-10T02:31:00.000Z,Slart,KDuB,you're welcome
8127934,1446.tsv,2007-12-10T02:58:00.000Z,KDuB,Slart,how can i access my router settings via firefox.. like windows it used to be just entering the IP in the browser?
8127935,1446.tsv,2007-12-10T02:58:00.000Z,Slart,KDuB,have you tried doing the exact same thing?
8127936,1446.tsv,2007-12-10T02:58:00.000Z,Slart,KDuB,hmm.. it should be the same...
8127937,1446.tsv,2007-12-10T03:18:00.000Z,Slart,KDuB,if you want to hunt rootkits there are tkhunter
8127938,1446.tsv,2007-12-10T03:18:00.000Z,Slart,KDuB,sorry.. rkhunter
8127939,1446.tsv,2007-12-10T03:19:00.000Z,KDuB,Slart,man.. you the boss of ubuntu!
8127940,1446.tsv,2007-12-10T03:19:00.000Z,Slart,KDuB,not in any way.. not even near.. I've just spent to much time in here
8242640,1446.tsv,2006-11-24T09:01:00.000Z,fnf,,"Hi, can anyone please tell me is this possible to change/route IRQ in Linux ?. I seem to be having problem with IRQ conflict with my video and network card."
8242641,1446.tsv,2006-11-24T06:07:00.000Z,fnf,,Does anyone know how to instruct Ubuntu to load the nvidiafb module instead og vesafb at load without having to recompile the kernel ?
8242642,1446.tsv,2006-11-24T06:07:00.000Z,russ,fnf,/etc/modules
8242643,1446.tsv,2006-11-24T06:08:00.000Z,fnf,russ,"That doesn't work if I want the module to load at the very beginning, to have high-resolution console."
8242644,1446.tsv,2006-11-24T06:08:00.000Z,russ,fnf,you mean before full boot??
8242645,1446.tsv,2006-11-24T06:08:00.000Z,russ,fnf,probably in your initram then
8242646,1446.tsv,2006-11-24T06:09:00.000Z,russ,fnf,check your initrd file
8242647,1446.tsv,2006-11-24T06:09:00.000Z,fnf,russ,"That's not really necessary, I'd want a resolution higher than the max 1024x768 that vesa can provide. If there's any step to do it after booting, I'd be glad."
8242648,1446.tsv,2006-11-24T06:09:00.000Z,fnf,russ,I'll check and come back.
8242649,1446.tsv,2006-11-24T06:09:00.000Z,russ,fnf,well modprobe
8242650,1446.tsv,2006-11-24T06:10:00.000Z,russ,fnf,after booting ;-)
8242651,1446.tsv,2006-11-24T06:10:00.000Z,fnf,russ,"modprobe wouldn't automagically bring up higher res, I've tried."
8242652,1446.tsv,2006-11-24T06:11:00.000Z,fnf,russ,"I'm aware of 915resolution, but that seems unstable for some, unfortunately. People with ATI card can recompile the kernel to have max resolution, but I have no idea how to load it first on boot."
8242653,1446.tsv,2006-11-24T06:12:00.000Z,russ,fnf,the compile into the kernel
8242654,1446.tsv,2006-11-24T06:12:00.000Z,fnf,russ,"The last time I recompiled there was no option relates to nvidia driver though. I'd find the config for initram, btw, can you tell me where it is."
8242655,1446.tsv,2006-11-24T06:13:00.000Z,russ,fnf,well cant you pass the kernel some options then/
8242656,1446.tsv,2006-11-24T06:13:00.000Z,russ,fnf,video=foofb VGA=1600x1200
8242657,1446.tsv,2006-11-24T06:13:00.000Z,fnf,russ,I did 'video=nvidiafb' but to no avail. I still loaded vesafb
8242658,1446.tsv,2006-11-24T06:13:00.000Z,russ,fnf,did you pass the VGA option
8242659,1446.tsv,2006-11-24T06:14:00.000Z,fnf,russ,I also use vga=792 all the time. But recompiling the kernel for my other PC with ATI card doesn't need vga option though.
8242660,1446.tsv,2006-11-24T06:15:00.000Z,fnf,russ,"I'll try it once again to make sure, do you have any other suggestion ?"
8242661,1446.tsv,2006-11-24T06:15:00.000Z,russ,fnf,any errors in boot log?
8242662,1446.tsv,2006-11-24T06:15:00.000Z,fnf,russ,"no, the thing is, kern.log did show my options parsed correctly, but vesafb still loaded."
8242663,1446.tsv,2006-11-24T06:16:00.000Z,russ,fnf,why not try vesafb-tng then ?
8242664,1446.tsv,2006-11-24T06:16:00.000Z,russ,fnf,i think that is a better option
8242665,1446.tsv,2006-11-24T06:17:00.000Z,russ,fnf,try video=vesafb-tng VGA=792
8242666,1446.tsv,2006-11-24T06:17:00.000Z,fnf,russ,"That was good enough, but couldn't bring resolution higher than 1024x768, my monitor's max res is 1600x1200. It is slower than native driver for nvidia also."
8242667,1446.tsv,2006-11-24T06:17:00.000Z,fnf,russ,What is that ?
8242668,1446.tsv,2006-11-24T06:17:00.000Z,russ,fnf,vesafb the next generation
8242669,1446.tsv,2006-11-24T06:18:00.000Z,fnf,russ,"Another cool name :) thanks, I'll try that. Is there any other place I can look for ?"
8242670,1446.tsv,2006-11-24T06:18:00.000Z,russ,fnf,should be compiled in
8242671,1446.tsv,2006-11-24T06:19:00.000Z,fnf,russ,Ok thank you.
8242672,1446.tsv,2006-11-24T06:19:00.000Z,russ,fnf,make sure it is though
8242673,1446.tsv,2006-11-24T06:19:00.000Z,russ,fnf,modprobe vesafb-tng
8242674,1446.tsv,2006-11-24T06:20:00.000Z,fnf,russ,d'oh! It doesn't seem to be exist.
8242675,1446.tsv,2006-11-24T06:21:00.000Z,russ,fnf,http://dev.gentoo.org/~spock/projects/vesafb-tng/
8242676,1446.tsv,2006-11-24T06:22:00.000Z,fnf,russ,"I'm taking a look at it. WRT initram config, I couldn't find it yet. Is it compressed anywhere ?"
8405630,12077.tsv,2007-06-30T14:46:00.000Z,cupps,,justin420
8405631,12077.tsv,2007-06-30T14:46:00.000Z,Jordan_U_,cupps,Are you looking for Desktop Effects?
8405632,12077.tsv,2007-06-30T14:47:00.000Z,cupps,Jordan_U_,"I'm having trouble playing downloaded videos. I get sound, but no picture."
8405633,12077.tsv,2007-06-30T14:47:00.000Z,Jordan_U_,cupps,Do you have the required codecs?
8405634,12077.tsv,2007-06-30T14:47:00.000Z,cupps,Jordan_U_,"And it's regardless of format (mpg or wmv) or player... uh, what codecs do I need? Is there a package I should have installed?"
8405635,12077.tsv,2007-06-30T14:48:00.000Z,Jordan_U_,cupps,"Does the example video that comes with Ubuntu play, and are you using Compiz or Beryl?"
8405636,12077.tsv,2007-06-30T14:49:00.000Z,cupps,Jordan_U_,"Example's the same: sound, no video. And I don't know what Compiz/Beryl are... still new to linux."
8405637,12077.tsv,2007-06-30T14:50:00.000Z,Jordan_U_,cupps,Do you have Desktop Effects enabled?
8405638,12077.tsv,2007-06-30T14:50:00.000Z,cupps,Jordan_U_,"Yes, does that affect playing videos?"
8405639,12077.tsv,2007-06-30T14:51:00.000Z,Jordan_U_,cupps,"Yes, you need to change the settings to not use a trick that makes videos use GPU acceleration ( but is not needed when the window manager already has GPU acceleration )"
8405640,12077.tsv,2007-06-30T14:52:00.000Z,cupps,Jordan_U_,Is there a way to edit the settings without just disabling the effects?
8405641,12077.tsv,2007-06-30T14:52:00.000Z,Jordan_U_,cupps,run 'gstreamer-properties' from a terminal or the run dialog ( alt+F2 ) and change the video plugin to the one with no xv
8405642,12077.tsv,2007-06-30T14:54:00.000Z,Jordan_U_,cupps,Are videos working now in movie player ( totem ) ?
8405643,12077.tsv,2007-06-30T14:55:00.000Z,Jordan_U_,cupps,"There is a way to change it in VLC, I just don't remember how"
8405644,12077.tsv,2007-06-30T14:56:00.000Z,Jordan_U_,cupps,Now try playing a video on the edge of the cube :)
8405645,12077.tsv,2007-06-30T14:56:00.000Z,cupps,Jordan_U_,"No problem... thanks for your patience and help. Ooh, good idea... lol."
8484654,12317.tsv,2007-08-25T10:43:00.000Z,Ashfire908,,"ugh, anyone here know how to set the linux clock?"
8484655,12317.tsv,2007-08-25T10:45:00.000Z,Ashfire908,,can i run wvdial and use another program in a command line only enviroment?
8484656,12317.tsv,2007-08-25T10:47:00.000Z,RAdams,Ashfire908,hwclock --set --date='9/22/96 16:45:05'
8484657,12317.tsv,2007-08-25T10:48:00.000Z,Ashfire908,RAdams,thanks!
8484658,12317.tsv,2007-08-25T10:56:00.000Z,Ashfire908,RAdams,do i use --utc or --localtime to set it? i'm going to use --hctosys after i set the hardware time
8484659,12317.tsv,2007-08-25T10:57:00.000Z,Ashfire908,RAdams,how does windows handle timezones?
8484660,12317.tsv,2007-08-25T11:01:00.000Z,Ashfire908,RAdams,"so do i use --localtime then the local date, or --localtime and then the utc date"
8484661,12317.tsv,2007-11-03T23:19:00.000Z,RAdams,Ashfire908,/etc/resolv.conf
8484662,12317.tsv,2007-11-03T23:19:00.000Z,Ashfire908,RAdams,and how do i edit that
8484663,12317.tsv,2007-11-03T23:20:00.000Z,Ashfire908,RAdams,what do i add to it?
8484664,12317.tsv,2007-11-03T23:21:00.000Z,RAdams,Ashfire908,http://www.scit.wlv.ac.uk/cgi-bin/mansec?4+resolv.conf
8484665,12317.tsv,2007-11-03T23:22:00.000Z,Ashfire908,RAdams,can't access that server... my internet is not wroking right
8484666,12317.tsv,2007-11-03T23:22:00.000Z,RAdams,Ashfire908,"do you want to change this for only the machine you are on, or network-wide?"
8484667,12317.tsv,2007-11-03T23:23:00.000Z,RAdams,Ashfire908,are you working in a server/client environment?
8484668,12317.tsv,2007-11-03T23:24:00.000Z,Ashfire908,RAdams,"desktop running thoguh a gateway that is a ubuntu server doing nat. i want it to work net wide, but just this comp is fine"
8484669,12317.tsv,2007-11-03T23:26:00.000Z,Ashfire908,RAdams,is there somewhere else i can get that page you want me to go to?
8666382,1446.tsv,2011-07-01T13:53:00.000Z,bhundven,meomic,heh
8666383,1446.tsv,2011-07-01T14:03:00.000Z,bhundven,meomic,"it would be better to figure out why. I haven't played with the thinkpad_acpi driver in a while, but you could add thinkpad_acpi to /etc/modules. like: thinkpad_acpi debug=<mask>"
8666384,1446.tsv,2011-07-01T14:06:00.000Z,meomic,bhundven,gpu died? =p // acpi_listen still dont give event to those buttons - play/stop/previous/next but they are working - my music play reacts to them - so i dunno what is giving the event
8666385,1446.tsv,2011-07-01T14:07:00.000Z,bhundven,meomic,"they probably are't acpi keys, they might be keyboard events"
8666386,1446.tsv,2011-07-01T14:07:00.000Z,bhundven,meomic,interesting that they don't work until you run xev though...
8666387,1446.tsv,2011-07-01T14:08:00.000Z,bhundven,meomic,what model?
8666388,1446.tsv,2011-07-01T14:09:00.000Z,meomic,bhundven,r61 (8918-dfg)
8666389,1446.tsv,2011-07-01T14:12:00.000Z,bhundven,meomic,do you have tpd installed? it's in universe.
8666390,1446.tsv,2011-07-01T14:13:00.000Z,meomic,bhundven,"no i dont have, should i install?"
8666391,1446.tsv,2011-07-01T14:13:00.000Z,bhundven,meomic,yes
8666392,1446.tsv,2011-07-01T14:14:00.000Z,bhundven,meomic,if you reboot your thinkpad will you loose irc?
8666393,1446.tsv,2011-07-01T14:15:00.000Z,meomic,bhundven,you mean if i have same nick? - yes this is registered nick
8666394,1446.tsv,2011-07-01T14:15:00.000Z,bhundven,meomic,"well, no, that's not what I meant, but... try installing tpb and rebooting. If your keys work.. life is good ;)"
8666395,1446.tsv,2011-07-01T14:16:00.000Z,bhundven,meomic,might want to also check out the thinkwiki: http://www.thinkwiki.org/wiki/How_to_get_special_keys_to_work
